sp_5	sp_6_1	sp_6_2	Em1glen	Em2glen	Em3glen	9_1_1	9_6	MdEm1	MdEm2	MdEm3	8_6	8_7
TRINITY_DN13214_c0_g2	4.55869621492702	7.08996417182337	5.55074678538324	0	0.560714954474479	0	0	0	0	0.233888060174277	0.942608336111664	1.67265162932838	0
TRINITY_DN1182_c0_g1	0	0	0	1.18205660901025	1.62199323166612	1.8651269950807	0	0	0	0	0	0	0
TRINITY_DN24017_c0_g1	3.50105692365951	0	3.02449699069823	1.23450132056221	3.91504279137198	3.75840978677842	2.53480866123175	0	5.40537976475885	6.07965544375585	5.25345987848149	6.61176256006487	4.9813503618906
TRINITY_DN13930_c0_g1	8.31219320034169	9.05055883383012	9.10607868941851	0	0	0.212880566344385	0	0	0.972325041557152	1.20914139783859	4.18324829528156	1.72202877790284	0
TRINITY_DN18723_c5_g3	3.52054796810658	4.36197885403921	4.18578727417524	0.946356571633634	2.55385196818113	3.09051472988825	0	0	0	0	0	0	0
TRINITY_DN16860_c0_g1	0.314986485468515	0.742437445376266	0.643394453479892	3.90081851612512	3.63726245522174	4.81116272941938	1.69421160776789	1.7172102990196	5.50776293226694	5.78387567702972	5.06858483104465	5.1534810985137	5.09021830165332
TRINITY_DN20930_c0_g1	6.37343941257307	6.55673594791453	6.49746866373658	4.81362729553809	4.90255600534463	4.42874539831872	3.0775848292956	1.97232504155715	3.60869098413692	3.62269612816767	3.93743855977148	4.10400111032121	4.58291723367343
TRINITY_DN13808_c0_g1	10.7627773344867	10.5554729988036	10.5128954874114	8.86493206660493	9.11428893238808	9.19874459978864	9.46224663424435	9.46767686799031	9.53766298500974	9.37496121082064	9.60447539372094	8.13537069393844	8.60126566388768
TRINITY_DN21555_c0_g1	2.4662355621504	1.8949147479499	1.94673086014031	3.97315203787724	4.24412594328373	3.8073549220576	3.67976157351685	3.87656605875172	2.94354630834475	3.09119205151613	2.97746311123947	4.52481592835751	4.54837496974439
TRINITY_DN20629_c7_g13	7.27713858909949	7.56765191791876	7.60338896689127	6.8688595860441	7.12671479620547	7.28349586260352	7.42829316644389	5.97099166065797	6.80426011563474	7.1532986828549	6.4343279823993	5.48259017500071	5.16047653641289
TRINITY_DN4716_c0_g2	0	0	0	5.92374344461586	4.64650830944742	3.62503664626844	0	0	0.177598929327733	0.175045486110914	0	5.43175666019445	6.55656736311865
TRINITY_DN15058_c0_g1	6.49286262956287	5.79553319729144	6.35194628621029	1.10567807789454	2.15023470866301	0.367371065648529	0	0	2.4494293141032	2.11736258615466	3.17584392270271	0	0
TRINITY_DN19566_c7_g3	6.38055630362847	6.790772037862	7.58011532743928	1.84358192315399	3.17200739069316	3.35825558670513	3.33356685113426	3.16607267594671	3.79753183957196	3.72857360255936	4.08890481542425	2.65923957221832	3.08168048865633
TRINITY_DN5923_c0_g1	7.5357574906253	6.40927212106541	7.0380190813576	9.34427593200003	9.13576058101617	9.75384350831164	9.96178970782307	10.0997462390616	10.2160425244919	10.2167555569529	10.0532308318529	6.81939995215461	9.0344936125352
TRINITY_DN20062_c4_g12	0.933572638261024	4.99792463385167	4.51740168727463	0	0	0	0	0	0	0	1.43722773891291	0	0
TRINITY_DN5091_c0_g1	2.66902676550963	2.64477921926295	2.26723614181241	0	0	0	0	0	0.324234562270531	0.159629185821228	0.169925001442312	0	0
TRINITY_DN16042_c0_g1	4.07886597229862	4.40844014146164	4.16711703022744	3.33542608663634	3.4479758500933	3.56364626948406	3.20929739016624	3.48890056729806	3.21054472195551	3.31324585178756	3.30611638772946	2.42061713897869	3.15752883990666
TRINITY_DN19982_c0_g1	2.2107005626298	1.76085963682191	2.38515489688434	5.0973579657631	4.97158953553006	4.7327576140096	3.99729240763651	3.98313042465007	4.03060093074894	3.81270357656028	3.91149984886111	4.15315678806142	5.12213429932138
TRINITY_DN5008_c0_g1	2.74265301430321	2.62620548295304	2.87597660213846	4.69538142831806	4.37587351985015	4.61235249875266	5.60528689893372	5.82234775759704	4.48626386267591	4.78764141448333	4.28110473161226	5.34766565630097	5.05189409233429
TRINITY_DN14739_c0_g2	0	1.8949147479499	1.05380644369579	0	0.606915941825205	1.0064775640712	0	0	2.82374936030827	4.13191867886257	3.27426166125705	0	0
TRINITY_DN13302_c0_g1	3.00701605056239	3.06901467791518	2.82211827472934	5.23039517541912	5.6244811169354	5.5033487351675	4.85374619700876	4.79139734815463	5.54643148880567	5.40302907156929	5.24481096560624	5.86564667562456	7.25160549009865
TRINITY_DN17174_c0_g1	1.42921422983958	1.7663831410013	1.92029330021101	5.28702895733093	5.39773452119544	5.17636266962864	5.22210900697431	4.97933944567821	4.63969523339958	4.37774845771381	4.47008127375565	5.23764019503539	5.78541977214973
TRINITY_DN16876_c0_g1	5.23243052112616	5.30972189805766	5.23522922885029	5.16204886834889	5.03068920407114	4.86205458322547	3.27366507485719	3.66607484262069	5.44539565053849	5.23185477116539	5.51355390948738	5.6000318224388	4.86972337925682
TRINITY_DN2801_c0_g1	1.81803247465809	1.14665522211947	1.2862897581341	1.70973175942069	1.99566540973611	1.95456857075299	3.15607296095057	2.68504308947668	3.52205574916096	3.67265162932838	2.79535136516656	0	3.20507966574984
TRINITY_DN15747_c1_g1	2.85678654628808	2.31788288282941	3.45680614923047	7.68598218440236	7.18265257518959	8.05919842619423	8.91048383790257	8.66858719829358	8.64417715371541	8.29251489957463	8.41624862918331	6.3336384045151	8.07155889654153
TRINITY_DN18593_c0_g1	4.47385183792301	6.0492386777532	6.16534921832642	7.28469919616905	6.69905184401685	7.81770638913901	8.79736322997546	8.45779126025604	8.18602507451768	8.2601856537155	7.91627360187482	5.4181224676473	6.60294377766314
TRINITY_DN17772_c0_g2	4.77209679219569	5.34812616814684	4.95791459863299	0.126972856257766	0	0	0	0	0	0.276198865032242	0.140124223909071	1.18205660901025	0
TRINITY_DN10925_c0_g1	0	0	0	2.06108492060131	2.64777499312618	2.95102821304775	3.56328018065802	2.81105994774008	0.544979883255804	0.409255146684838	0.43616183931445	0	0
TRINITY_DN13445_c0_g1	0	0	0	3.29792505250381	4.07587486697513	2.88694027578559	0.892973815273334	0	0	0	0	0	0
TRINITY_DN18688_c2_g2	2.18237448827581	4.40483501748626	3.80477637795583	0.946356571633634	1.07792657868507	1.24671210053186	2.01113778318899	2.19660704409482	1.92599941855622	2.2862897581341	1.31672502157875	3.51032901949057	2.36820959809927
TRINITY_DN9805_c0_g3	6.93999051475474	5.64229723714453	5.91255406523311	7.92343445781053	9.39568407370301	7.55984357254423	1.59120067293238	0.892196710465485	3.05206804724387	2.4406864838672	4.18237448827581	5.4230066268499	5.76117887599877
TRINITY_DN19851_c1_g1	5.80521505572189	5.76258800464647	5.47346223623528	4.25580283660272	4.71666172490717	4.01907916197173	4.21077847665466	3.95949197382277	4.09017594979021	4.01970191444255	4.29454723389552	4.99652433171541	4.38798283251487
TRINITY_DN19400_c0_g1	0.314986485468515	0.599317793698226	0.276198865032242	6.04218466776884	6.11621918221638	5.95032843047931	5.9590514102285	5.82329080384707	5.36152274353963	5.28832164526686	5.3215673760354	5.78970317205399	6.36915236490487
TRINITY_DN23772_c0_g1	0.758729568457863	3.92381473986634	2.07244885006969	0.126972856257766	0	0	0	0	0	0.144046369616707	0.282143228781498	0	0
TRINITY_DN11031_c0_g2	4.55163905673439	5.8884753819149	4.72694017779995	0.273814244587037	0.283329168051641	0.280956313831056	0	1.2147465226824	1.24974871508357	0.891419186846079	2.57893871309339	2.81126550377674	0
TRINITY_DN17081_c0_g1	10.1614594446692	11.0091042894154	10.4744147482543	0	0	0	0	1.43295940727611	1.63226821549951	0.707524790899608	4.28192075659608	0	0
TRINITY_DN15267_c0_g1	8.36263206885545	7.68510618216956	8.05858167251297	5.78709285626311	6.09258802389702	5.96917351921899	7.01798869788829	7.42102127410647	6.3510452256765	6.45397843053419	6.45450493755737	5.63552224145975	5.87061131304455
TRINITY_DN26691_c0_g1	0.874206785877799	2.18205660901025	2.52957110757389	0	0.283329168051641	0	0	0	0	0	0.335711910320462	0	0
TRINITY_DN4880_c0_g1	0	0	0	1.22404027421793	1.95121476442072	1.15898325116039	0	0	0	0	0	1.97195733541501	0
TRINITY_DN18683_c0_g1	8.15810977025677	8.09667299292151	7.23249767699041	4.77499784895625	5.19574129324645	3.91934008244201	2.72312164595063	3.1402878597104	2.91456452349394	3.22373144513811	4.36716135636102	4.67795919015958	4.65374794290996
TRINITY_DN18124_c9_g2	3.8491986517647	4.52387555132852	3.74685018309805	0	1.77568270173906	0.667210912480871	2.36793014143188	0	1.94223297640072	0.757876659747896	1.2904244038653	4.14771372235215	4.37712374912949
TRINITY_DN17601_c0_g1	2.90207357931074	2.73031388629378	3.07946344991616	5.00472609358901	5.1778779381912	4.68795649404448	4.92333937163215	5.42894634476948	4.85399564717639	4.56936956603177	4.75920910811356	5.83726208870229	5.64915556264865
TRINITY_DN7383_c0_g3	3.4861994925681	4.47417642564478	4.30757424460461	2.70287913851321	1.95121476442072	1.4425454561053	0	0	3.40026466600854	3.38942914345393	3.06832686143451	0	0
TRINITY_DN20503_c9_g6	0	0.924479992359022	0	1.14469902515414	1.93922657772821	2.88146885365875	0	0	2.14860877020522	2.15218341905505	2.16832111573972	0	0
TRINITY_DN9584_c0_g1	6.30325105403507	6.78490961844491	5.76672765886312	0	0.264236151043547	0.741574847418796	0	0	0.421155960662223	0.409255146684838	1.96458346277686	0	0
TRINITY_DN17187_c0_g1	0	0	0	3.53044535469291	3.79628625776276	3.24625605657646	2.90631340214577	1.91724078377809	2.16639409625346	2.32394645542167	1.90881290773955	3.38446431478275	2.7512494648288
TRINITY_DN4993_c0_g1	0	0	0	0	0	0	3.3808679494436	2.89898222676136	0.385154896884344	0	0	0	0
TRINITY_DN16191_c0_g1	1.11569915343159	1.64984535230601	1.82334176176314	1.07176266930009	1.00504061670053	0.633198686374004	0.390667685559667	0	0.134878054343112	0	0.140124223909071	0	0
TRINITY_DN18568_c0_g2	7.94966915810753	7.92777796208234	7.67434765410252	5.10685079645022	4.82558213003292	5.57519129414717	7.50410391683023	7.23040478284991	5.55584682427308	6.31035829961859	5.78418986418371	4.45220004940622	4.46146307618571
TRINITY_DN21554_c0_g2	4.59586166415425	3.7235585614721	4.24747185358586	2.79784306706554	2.78052008303922	2.54991555362196	2.32567423412026	2.97269265400426	2.42304025336151	2.72268459807061	3.05848967787791	3.54855992669525	2.01292617444427
TRINITY_DN17233_c0_g1	7.52042224852645	7.20491343805616	7.4613894039347	8.96533120728238	8.72855999832503	9.00250844549376	10.5085712669169	10.1946756082159	9.77567611816387	9.75674978079509	10.0338097791774	8.2637245928335	8.51943182380396
TRINITY_DN13073_c0_g1	7.1456265116747	6.24323111877883	6.4997183503928	0	0.552868871011303	0	0	0	6.23853849292979	5.40381306161659	5.86220339905322	0	0
TRINITY_DN10277_c0_g1	2.94354630834475	1.63180275492413	1.64570165857883	1.43935717847426	3.60809954599438	2.97195733541501	1.25035527176305	1.75403231835604	7.46995921592808	7.95814087233944	7.73296107126373	0	0
TRINITY_DN3405_c0_g1	2.96032635712322	2.56973411310658	1.54547421084018	0	0.0676387168753633	0	0.751035176667862	0	2.387362540836	2.5165194976611	2.21132375704161	0	0
TRINITY_DN15338_c0_g1	1.87460026604958	2.73617189360605	2.35895882583233	5.08784468057878	5.20996016945326	4.9981503618012	2.85039939677025	2.87990177131498	4.52650706390201	4.58213445289789	4.5556934716957	4.97521745704302	4.73535970249025
TRINITY_DN21666_c12_g7	0	0	1.20100646605609	8.47481727193222	7.29972088545307	6.40883072224974	0	0	0	0	0	0	0
TRINITY_DN16612_c0_g1	0.535057594894842	1.18903382439002	1.62433488944509	4.74921244106104	4.70647529697822	4.66106547980695	4.28162407363973	4.58038671760526	4.06591691807821	4.32646544169087	3.74878322721157	5.93948518631923	4.86006890396232
TRINITY_DN16033_c0_g1	5.92393355745487	6.48988006456144	6.4995270242151	2.86374026441626	3.24488705912353	2.8742067858778	2.33628338786443	3.317159328453	3.06160340939068	3.54522706822015	3.34212801783086	2.69577115780567	2.22094900446678
TRINITY_DN27604_c0_g1	3.66163560233596	2.59836520532364	2.13520649943067	4.95354462352481	5.00741978357191	5.28436606581035	4.82242424377525	3.55336050333533	5.8106744512139	5.35881820542763	6.05658352836637	0	0
TRINITY_DN21559_c0_g2	5.46714903197299	7.40075138074346	7.35209640826704	0.927517246198477	0.799916202989014	0.733788168625182	0.521050736900963	0	1.22958792274065	1.16478627814334	3.09929520433778	0.889084098598149	1.21971063954878
TRINITY_DN18245_c0_g1	3.25776496857139	2.24366908096686	2.23542072263744	4.75462031167453	4.98408801103915	5.15688196396671	3.49018501809594	3.68549168868455	4.07621702161705	4.06583077417367	3.72290313856045	3.85479359799369	2.71457523885163
TRINITY_DN18270_c0_g4	0	0	0	2.6073895000244	2.96143811806256	2.01256867350306	2.30771994930007	2.28983446517751	1.90496571868403	1.77610398807316	2.0100636833447	0	2.64869551958324
TRINITY_DN17884_c0_g1	1.93885033700606	1.96974912828866	1.76000798683207	1.28451413324425	1.59502618406585	1.03280614508324	0.570462931026041	0.863938450423971	0.10701824988212	0.873419503434857	0.309176187478514	0	0.784922701562861
TRINITY_DN6616_c0_g1	9.86658966512283	10.1246396064524	8.90037173981209	6.62288643705052	7.39508851272191	7.43070343333574	0	0	2.92903347864586	5.16795999559299	5.05480507396486	0	2.25277895152818
TRINITY_DN21669_c15_g21	0	0	0	6.23748723754575	5.86910643688326	4.16365973836986	0	0	0	0	0	0	0
TRINITY_DN17922_c0_g1	0.680774425492461	0.308011314552178	0.261831658752137	3.87479696589867	4.52155333054509	3.73020518004041	3.91293722572693	3.50449327710845	3.05779682396094	3.3301281087195	3.13537069393844	3.52079937440518	4.6592966668239
TRINITY_DN23245_c0_g1	3.18030701996943	3.37837289590703	3.78659636189081	7.83703496615413	7.84432915538	8.34921487106107	8.97811552858994	8.96446217038381	8.71988161478965	8.74076232073035	8.58945640230819	7.08794012462208	8.08276112525559
TRINITY_DN19153_c0_g2	3.74953426766926	3.11802742259079	3.46754034205384	4.69771822758397	4.72634079171501	4.98244604502233	3.06263982828646	2.51020240620857	7.19091111163069	7.00418675153187	7.07998603993096	2.03808494731697	3.50830187235331
