sp_5	sp_6_1	sp_6_2	Em1glen	Em2glen	Em3glen	9_1_1	9_6	MdEm1	MdEm2	MdEm3	8_6	8_7
TRINITY_DN16735_c0_g1	4.33297268384817	4.18637849957848	3.71303623448669	-1.62198744047012	-0.914357344122549	-1.30356478798418	-1.31517274174077	-1.40889276371576	-0.806856749635665	-1.35056773649096	0.705900938724368	-2.10844439623885	-2.10844439623885
TRINITY_DN12718_c0_g1	3.96799332375558	2.48495364598802	2.17757514458346	-3.00888579545202	-3.00888579545202	-3.00888579545202	-3.00888579545202	-3.00888579545202	2.80065727135258	4.16188053273436	3.0305816428265	-0.570326788528355	-3.00888579545202
TRINITY_DN12611_c0_g1	1.1621997439607	0.454114622475705	0.789152799689329	-0.14056422272273	0.0801559491693995	-0.108485482680993	-1.66818664227606	-1.24874805384362	-0.0799061329218289	-0.0609113657640727	-0.0349790595023283	0.494565854842958	0.361591989573538
TRINITY_DN18275_c1_g8	3.92217910767331	3.55625688489756	3.01741419777811	-1.13170483087303	-2.02551085428743	-2.04439044813115	-2.90991340727111	-2.90991340727111	-0.695166884588718	-1.13845034890546	0.25680203769531	0.740736283018077	1.36166167026563
TRINITY_DN8684_c0_g1	2.17364110031266	0.633475846108216	2.14007308075987	-0.229889461869938	1.65481437047392	-0.163644621289825	-0.961072703442138	-0.961072703442138	-0.961072703442138	-0.961072703442138	-0.442034093842079	-0.961072703442138	-0.961072703442138
TRINITY_DN13124_c0_g1	-2.11986534196293	-2.11986534196293	-2.11986534196293	0.745657617177035	0.393878042631332	0.277390003631499	0.903567452689347	0.965219336665721	-0.398711454954628	0.314429275996997	-0.544068966633847	3.05402162563181	0.648213093053527
TRINITY_DN13964_c0_g1	-1.13020237798802	-1.86199876926648	-1.45517779227821	1.11790191465452	2.2026430768261	2.00210058548774	-2.9109324144644	-1.35855534336953	2.46282018492003	3.06054216436946	3.6927236000376	-2.9109324144644	-2.9109324144644
TRINITY_DN16736_c0_g1	-2.04945954264535	-2.04945954264535	-2.04945954264535	4.43672385694703	3.04211336259061	1.24155455877195	-0.949827692630892	-1.32874330012422	-2.04945954264535	-2.04945954264535	-2.04945954264535	2.05923217342706	3.79570429689058
TRINITY_DN17557_c1_g1	0.600015791135042	0.995759334135147	0.689549352874548	-0.614503267882722	0.185177918826883	-0.622294961283784	0.459383591655964	0.812824808232054	-0.347063779234336	-0.0173363234765365	-0.299871507371665	-0.607067653483627	-1.23457330412696
TRINITY_DN20951_c0_g1	-2.77744534081355	-1.80035440128444	-2.45486801691611	0.571714337650511	0.859423998337487	0.921078281423507	1.92802242510161	2.57330654070461	2.24457276631244	1.89011209516605	2.05572945888694	-2.81917002332861	-3.19212212124044
TRINITY_DN31817_c0_g1	-1.50828272709074	-1.85927342417127	-1.513995135238	0.596601648519247	0.425093748818346	0.804986318729323	0.480396040021824	0.587118418887298	1.18544270290387	0.814284252256707	1.07997555194531	-1.3393883315773	0.247040935995384
TRINITY_DN9435_c0_g1	-1.64978124337373	-1.64978124337373	-1.64978124337373	2.40315626393436	1.51436140547457	2.77076852874258	-1.64978124337373	-1.64978124337373	-1.64978124337373	-1.64978124337373	-1.64978124337373	3.42579417170967	3.08416957712868
TRINITY_DN14145_c0_g1	2.14312880805073	1.63310687160112	1.34334677023079	-1.1306587819088	-0.896100574111705	-1.26500521928653	-1.02609154912875	-2.349749840155	0.763783979436918	1.14684033426595	1.03388533952396	-0.140296474526047	-1.25618966399266
TRINITY_DN31695_c0_g1	-2.46365175127085	-2.22867559812749	-2.65014088683162	0.750540856263839	0.716523346865221	1.00097150028365	1.45398627917168	1.3278067135643	0.691536501177151	0.473648952445147	0.511767815838792	-0.504811975538631	0.92049824615881
TRINITY_DN12303_c0_g1	-1.8900602767502	-1.8900602767502	-1.8900602767502	3.85294296837482	2.64206963134204	4.43572187486577	-1.8900602767502	-1.8900602767502	1.11372183587822	0.623430468837913	0.562535157952665	-1.8900602767502	-1.8900602767502
TRINITY_DN13214_c0_g2	2.97336774167914	5.50463569857549	3.96541831213536	-1.58532847324788	-1.0246135187734	-1.58532847324788	-1.58532847324788	-1.58532847324788	-1.58532847324788	-1.3514404130736	-0.642720137136216	0.087323156080505	-1.58532847324788
TRINITY_DN1182_c0_g1	-0.35916744890439	-0.35916744890439	-0.35916744890439	0.822889160105861	1.26282578276173	1.50595954617631	-0.35916744890439	-0.35916744890439	-0.35916744890439	-0.35916744890439	-0.35916744890439	-0.35916744890439	-0.35916744890439
TRINITY_DN24017_c0_g1	-0.0604757288984672	-3.56153265255798	-0.537035661859747	-2.32703133199577	0.353510138813996	0.196877134220441	-1.02672399132623	-3.56153265255798	1.84384711220086	2.51812279119787	1.6919272259235	3.05022990750689	1.41981770933262
TRINITY_DN13930_c0_g1	5.63769667707132	6.37606231055975	6.43158216614813	-2.67449652327037	-2.67449652327037	-2.46161595692599	-2.67449652327037	-2.67449652327037	-1.70217148171322	-1.46535512543178	1.50875177201118	-0.952467745367529	-2.67449652327037
TRINITY_DN18723_c5_g3	2.08523740148934	2.92666828742198	2.75047670755801	-0.4889539949836	1.11854140156389	1.65520416327102	-1.43531056661723	-1.43531056661723	-1.43531056661723	-1.43531056661723	-1.43531056661723	-1.43531056661723	-1.43531056661723
TRINITY_DN16860_c0_g1	-3.07466019394585	-2.6472092340381	-2.74625222593447	0.511171836710755	0.247615775807377	1.42151605000502	-1.69543507164647	-1.67243638039477	2.11811625285258	2.39422899761536	1.67893815163029	1.76383441909934	1.70057162223896
TRINITY_DN20930_c0_g1	1.87511428870006	2.05841082404152	1.99914353986358	0.315302171665086	0.404230881471619	-0.0695797255542843	-1.42074029457741	-2.52600008231586	-0.889634139736088	-0.875628995705337	-0.560886564101523	-0.394324013551794	0.0845921098004263
TRINITY_DN13808_c0_g1	1.28641034455623	1.07910600887322	1.03652849748102	-0.611434923325488	-0.362078057542339	-0.277622390141785	-0.014120355686071	-0.00869012194011098	0.0612959950793126	-0.101405779109784	0.128108403790522	-1.34099629599199	-0.875101326042746
TRINITY_DN21555_c0_g1	-0.916397828228827	-1.48771864242933	-1.43590253023892	0.590518647498008	0.861492552904498	0.424721531678373	0.297128183137621	0.493932668372489	-0.439087082034483	-0.291441338863099	-0.405170279139765	1.14218253797827	1.16574157936516
TRINITY_DN20629_c7_g13	0.495485663086644	0.785998991905916	0.821736040878423	0.0872066600312502	0.345061870192627	0.501842936590675	0.646640240431041	-0.810661265354875	0.0226071896218905	0.371645756842055	-0.347324943613544	-1.29906275101214	-1.62117638959996
TRINITY_DN4716_c0_g2	-2.04125052608334	-2.04125052608334	-2.04125052608334	3.88249291853251	2.60525778336408	1.58378612018509	-2.04125052608334	-2.04125052608334	-1.86365159675561	-1.86620503997243	-2.04125052608334	3.39050613411111	4.51531683703531
TRINITY_DN15058_c0_g1	4.18468864585278	3.48735921358134	4.04377230250019	-1.20249590581556	-0.157939275047088	-1.94080291806157	-2.30817398371009	-2.30817398371009	0.141255330393105	-0.190811397555439	0.867669938992613	-2.30817398371009	-2.30817398371009
TRINITY_DN19566_c7_g3	2.3051056563213	2.71532139055483	3.50466468013211	-2.23186872415318	-0.903443256614011	-0.717195060602043	-0.741883796172915	-0.909377971360465	-0.277918807735208	-0.346877044747806	0.0134541681170752	-1.41621107508885	-0.993770158650837
TRINITY_DN5923_c0_g1	-1.35796459700919	-2.48444996656907	-1.85570300627689	0.450553844365551	0.24203849338169	0.860121420677157	1.06806762018859	1.20602415142708	1.32232043685741	1.32303346931841	1.15950874421841	-2.07432213547987	0.140771524900719
TRINITY_DN20062_c4_g12	0.0192551999302374	4.08360719552088	3.60308424894384	-0.914317438330787	-0.914317438330787	-0.914317438330787	-0.914317438330787	-0.914317438330787	-0.914317438330787	-0.914317438330787	0.522910300582123	-0.914317438330787	-0.914317438330787
TRINITY_DN5091_c0_g1	2.0355782365774	2.01133069033072	1.63378761288017	-0.633448528932236	-0.633448528932236	-0.633448528932236	-0.633448528932236	-0.633448528932236	-0.309213966661705	-0.473819343111008	-0.463523527489923	-0.633448528932236	-0.633448528932236
TRINITY_DN16042_c0_g1	0.609041183989111	0.938615353152138	0.697292241917933	-0.134398701673167	-0.0218489382162042	0.0938214811745577	-0.260527398143262	0.0190757789885514	-0.259280066353998	-0.156578936521945	-0.16370840058005	-1.04920764933082	-0.312295948402849
TRINITY_DN19982_c0_g1	-1.64844855179162	-2.09828947759952	-1.47399421753708	1.23820885134168	1.11244042110864	0.873608499588177	0.138143293215081	0.123981310228646	0.171451816327516	-0.0464455378611421	0.0523507344396816	0.294007673639994	1.26298518489996
TRINITY_DN5008_c0_g1	-1.66585829033164	-1.78230582168182	-1.53253470249639	0.28687012368321	-0.0326377847847059	0.203841194117809	1.19677559429887	1.41383645296218	0.0777525580410527	0.379130109848473	-0.127406573022596	0.939154351666117	0.643382787699437
TRINITY_DN14739_c0_g2	-1.13784956907461	0.757065178875286	-0.084043125378821	-1.13784956907461	-0.53093362724941	-0.13137200500341	-1.13784956907461	-1.13784956907461	1.68589979123366	2.99406910978795	2.13641209218243	-1.13784956907461	-1.13784956907461
TRINITY_DN13302_c0_g1	-1.93244866232966	-1.87045003497687	-2.11734643816271	0.290930462527062	0.685016404043341	0.56388402227545	-0.0857185158832907	-0.148067364737427	0.606966775913611	0.463564358677234	0.305346252714181	0.926181962732501	2.31214077720659
TRINITY_DN17174_c0_g1	-2.85455886276915	-2.51738995160744	-2.36347979239773	1.00325586472219	1.1139614285867	0.892589577019905	0.938335914365573	0.695566353069475	0.355922140790846	0.0939753651050754	0.186308181146913	0.953867102426649	1.50164667954099
TRINITY_DN16876_c0_g1	0.27608638619967	0.353377763131171	0.2788850939238	0.205704733422404	0.0743450691446492	-0.0942895517010216	-1.6826790600693	-1.2902692923058	0.489051515611997	0.275510636238898	0.55720977456089	0.643687687512314	-0.086620755669669
TRINITY_DN2801_c0_g1	-0.408675037238402	-1.08005228977703	-0.940417753762399	-0.516975752475805	-0.231042102160387	-0.272138941143502	0.929365449054071	0.458335577580185	1.29534823726447	1.44594411743189	0.568643853270063	-2.2267075118965	0.978372153853345
TRINITY_DN15747_c1_g1	-3.98140712939348	-4.52031079285214	-3.38138752645108	0.8477885087208	0.344458899508031	1.22100475051267	2.07229016222101	1.83039352261202	1.80598347803385	1.45432122389307	1.57805495350175	-0.504555271166462	1.23336522085997
TRINITY_DN18593_c0_g1	-2.61296371815218	-1.03757687832199	-0.92146633774877	0.197883640093857	-0.38776371205834	0.730890833063818	1.71054767390027	1.37097570418085	1.09920951844249	1.17337009764031	0.829458045799635	-1.66869308842789	-0.483871778412054
TRINITY_DN17772_c0_g2	3.47952062964301	4.05555000559416	3.66533843608031	-1.16560330629491	-1.29257616255268	-1.29257616255268	-1.29257616255268	-1.29257616255268	-1.29257616255268	-1.01637729752044	-1.15245193864361	-0.11051955354243	-1.29257616255268
TRINITY_DN10925_c0_g1	-1.18650962495603	-1.18650962495603	-1.18650962495603	0.874575295645276	1.46126536817014	1.76451858809171	2.37677055570199	1.62455032278405	-0.641529741700229	-0.777254478271195	-0.750347785641582	-1.18650962495603	-1.18650962495603
TRINITY_DN13445_c0_g1	-0.857978000810604	-0.857978000810604	-0.857978000810604	2.4399470516932	3.21789686616452	2.02896227497498	0.0349958144627296	-0.857978000810604	-0.857978000810604	-0.857978000810604	-0.857978000810604	-0.857978000810604	-0.857978000810604
TRINITY_DN18688_c2_g2	-0.0698008023173617	2.15265972689309	1.55260108736266	-1.30581871895953	-1.1742487119081	-1.00546319006131	-0.241037507404176	-0.0555682464983502	-0.326175872036945	0.0341144675409288	-0.935450269014418	1.2581537288974	0.116034307506105
TRINITY_DN9805_c0_g3	1.80795083576831	0.510257558158106	0.780514386246683	2.7913947788241	4.26364439471658	2.4278038935578	-3.54083900605405	-4.23984296852094	-2.07997163174255	-2.69135319511923	-0.949665190710621	0.290966947863474	0.629139197012344
TRINITY_DN19851_c1_g1	1.19044492242026	1.14781787134484	0.858692102933645	-0.358967296698916	0.101891591605535	-0.595690971329904	-0.403991656646974	-0.655278159478866	-0.524594183511427	-0.595068218859086	-0.320222899406119	0.38175419841378	-0.226787300786764
TRINITY_DN19400_c0_g1	-4.23977081764993	-3.95543950942022	-4.27855843808621	1.48742736465039	1.56146187909794	1.39557112736086	1.40429410711005	1.26853350072862	0.806765440421177	0.73356434214841	0.766810072916956	1.23494586893555	1.81439506178642
TRINITY_DN23772_c0_g1	0.196563752069411	3.36164892347789	1.51028303368124	-0.435192960130686	-0.562165816388451	-0.562165816388451	-0.562165816388451	-0.562165816388451	-0.562165816388451	-0.418119446771744	-0.280022587606953	-0.562165816388451	-0.562165816388451
TRINITY_DN11031_c0_g2	2.64769498101122	3.98453130619174	2.82299610207679	-1.63012983113613	-1.62061490767152	-1.62298776189211	-1.90394407572317	-0.68919755304077	-0.654195360639596	-1.01252488887709	0.674994637370221	0.907321428053579	-1.90394407572317
TRINITY_DN17081_c0_g1	7.10764008677612	7.95528493152234	7.42059539036123	-3.0538193578931	-3.0538193578931	-3.0538193578931	-3.0538193578931	-1.62085995061699	-1.42155114239359	-2.34629456699349	1.22810139870298	-3.0538193578931	-3.0538193578931
TRINITY_DN15267_c0_g1	1.65802849630282	0.980502609616927	1.35397809996034	-0.917510716289527	-0.612015548655614	-0.735430053333638	0.313385125335658	0.716417701553839	-0.353558346876134	-0.250625142018445	-0.250098634995262	-1.06908133109288	-0.833992259508087
TRINITY_DN26691_c0_g1	0.39690866427518	1.70475848740763	2.05227298597128	-0.477298121602619	-0.193968953550978	-0.477298121602619	-0.477298121602619	-0.477298121602619	-0.477298121602619	-0.477298121602619	-0.141586211282157	-0.477298121602619	-0.477298121602619
TRINITY_DN4880_c0_g1	-0.485091971170311	-0.485091971170311	-0.485091971170311	0.738948303047619	1.46612279325041	0.673891279990075	-0.485091971170311	-0.485091971170311	-0.485091971170311	-0.485091971170311	-0.485091971170311	1.4868653642447	-0.485091971170311
TRINITY_DN18683_c0_g1	3.30596102960007	3.24452425226481	2.38034893633372	-0.0771508917004491	0.343592552589755	-0.932808658214682	-2.12902709470607	-1.71186088094629	-1.93758421716276	-1.62841729551859	-0.484987384295676	-0.174189550497112	-0.19840079774673
TRINITY_DN18124_c9_g2	1.58411252458481	2.25878942414862	1.48176405591816	-2.2650861271799	-0.489403425440835	-1.59787521469902	0.102844014251988	-2.2650861271799	-0.322853150779179	-1.507209467432	-0.974661723314596	1.88262759517226	2.11203762194959
TRINITY_DN17601_c0_g1	-1.68282558456769	-1.85458527758466	-1.50543571396227	0.419826929710575	0.592978774312766	0.103057330166045	0.338440207753714	0.844047180891047	0.269096483297957	-0.0155295978466663	0.174309944235126	1.25236292482386	1.06425639877021
TRINITY_DN7383_c0_g3	1.31522947774089	2.30320641081757	2.1366042297774	0.531909123686001	-0.219755250406488	-0.728424558721904	-2.17097001482721	-2.17097001482721	1.22929465118133	1.21845912862673	0.897356846607297	-2.17097001482721	-2.17097001482721
TRINITY_DN20503_c9_g6	-1.0276144426077	-0.103134450248679	-1.0276144426077	0.117084582546438	0.911612135120508	1.85385441105105	-1.0276144426077	-1.0276144426077	1.12099432759752	1.12456897644734	1.14070667313202	-1.0276144426077	-1.0276144426077
TRINITY_DN9584_c0_g1	4.56050536942512	5.04216393383496	4.02398197425317	-1.74274568460995	-1.4785095335664	-1.00117083719116	-1.74274568460995	-1.74274568460995	-1.32158972394773	-1.33349053792511	0.221837778166913	-1.74274568460995	-1.74274568460995
